spike_temperature_c,t1_mean_s,t1_std_s,t2_mean_s,t2_std_s,t3_mean_s,t3_std_s
1050.0,985.517036581992,54.98465422017297,613.2987512612603,62.07882765019343,1.1842121567476336,7.269515248586124
1075.0,981.952957486411,56.656003455710554,614.3747195898262,63.97322688008591,3.672322923762724,7.499512106001255
1100.0,1000.0743263987926,58.05531090652876,589.9016095904184,65.5866826329783,10.02406401078899,7.725432466019236
1125.0,1086.6279145193291,56.72819223640213,488.2171180889131,64.19680373721495,25.154967391757822,7.680846474578975
1150.0,1195.9599302142071,53.23189354513431,363.6324892340981,60.36212889004846,40.40758055169467,7.3517234158038525
