temperature_c,mean_s,std_s,median_s
700.0,1.0486850101519107,6.726133245535563,0.9324462119221364
800.0,11.101947855191767,55.30166203217269,9.839290295027254
900.0,74.28268070419614,230.63999807682228,67.78178992661226
1000.0,281.80685450641226,450.6296131663806,293.62353776322766
1100.0,92.40948683742694,66.57176320673393,90.45292205679499
