5.212407040983357831e+00,-5.019546162770694764e+01,-4.804058385663279296e+02,2.809790228236627172e+02,8.750138956269729817e+01
-2.362533199248969495e+01,-7.818598127894442484e+01,6.846113873624132395e+01,3.175403978538729461e+02,1.028071486915487043e+02
8.978329479228852605e-01,1.104660510625371117e+01,7.750610137512306608e+01,2.868504174418429784e+02,9.086597444593699890e+01
-7.214191196317349508e+00,1.850904859998069796e+01,3.454429448950902497e+02,3.241892237342643739e+02,9.146760913093571332e+01
6.447274297202922888e+00,5.144666871131775565e+01,2.244010533134799346e+02,2.520641554231310124e+02,9.259885608405812718e+01
1.893292078975292014e+01,1.146736131847202671e+02,3.574185930606564625e+02,2.233100026431474419e+02,8.875376801740127064e+01
3.163530437696389441e+01,1.126682485841417360e+02,6.127778092734473603e+00,1.365207029517605406e+02,9.213487227302593396e+01
1.378209239621302373e+00,1.883635000737298881e+01,1.180910759020786713e+02,2.392094648684120273e+02,9.763866976711493351e+01
-3.947306765233660997e+01,-1.557963930941300248e+02,-7.595642540242403129e+01,4.235419901289774316e+02,9.753528637833210269e+01
1.406564787422556329e+01,8.037800920919170267e+01,2.290855857046195467e+02,1.500827753030098677e+02,1.024745529651814024e+02
-9.291659749528955459e+00,2.556442770906350148e+01,4.549598423978906112e+02,3.803789285458731229e+02,8.486937765729236105e+01
1.014323820850120761e+01,9.004775947308164064e+01,4.036695872807529213e+02,1.808668127190617838e+02,1.010027094648412884e+02
1.893569738317090057e+01,1.127641800094276476e+02,3.431051446485416818e+02,2.185430490695545416e+02,8.941808730973832553e+01
-1.007664895784952641e+01,-4.513419200562491085e+01,-4.634464443010617174e+01,2.784390255445050570e+02,9.917768662089669363e+01
-1.501385425514408212e+01,-6.309488312920585429e+00,3.725803587622426676e+02,3.888449927131880486e+02,8.727277769457468537e+01
-4.745095143776838853e+01,-1.895071857843094278e+02,-1.112765437070814869e+02,4.557372614080552466e+02,9.807993838135715237e+01
-8.277989257054208849e+01,-2.021217402867194153e+02,7.219515397978705096e+02,5.432084887248693121e+02,1.109441792930992818e+02
9.436366526738185101e+00,1.019284250205034681e+02,5.099123965240008829e+02,2.006063841409152531e+02,9.883077911348054556e+01
8.623804851765809687e+00,3.791542001439393061e+01,6.984703939802339789e+01,2.576255569285733600e+02,8.995176025586995650e+01
-2.500369505249826219e+01,-9.610335095519496917e+01,-2.166278935954386498e+01,3.753079016007133077e+02,9.503193837725383730e+01
3.273648666001263763e+01,9.315151886079809174e+01,-1.619436683344247285e+02,1.694534911335468337e+02,8.615686949518745053e+01
3.840214244771127028e+01,2.199207760897664912e+02,6.131464466641616582e+02,1.773345032625685178e+02,8.304033518197427099e+01
3.615360482872535641e+00,-2.391220472196417290e+01,-2.476577741728968931e+02,2.825447566517681253e+02,8.889855691363614199e+01
